CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
85,     256.83,    1228983,     580.32,     580.32,       0.00,       0.00,       0.00,     256.83,       0.00,     2099.5,     2099.5,     -0.920,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     122497,     123187,    476.294,      0.000,       2.79,       0.77,     117.81,       0.00,   -280.221
86,     260.37,    1205921,     580.32,     580.32,       0.00,       0.00,       0.00,     260.37,       0.00,     2091.8,     2091.8,     -0.906,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     121649,     123754,    480.560,      0.000,       2.70,       0.74,     117.91,       0.00,   -281.127
87,     263.90,    1183614,     580.32,     580.32,       0.00,       0.00,       0.00,     263.90,       0.00,     2084.3,     2084.3,     -0.891,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     120783,     124303,    484.732,      0.000,       2.61,       0.72,     118.00,       0.00,   -282.018
88,     267.42,    1162035,     580.32,     580.32,       0.00,       0.00,       0.00,     267.42,       0.00,     2076.8,     2076.8,     -0.878,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     119901,     124833,    488.812,      0.000,       2.53,       0.69,     118.09,       0.00,   -282.896
89,     270.92,    1141154,     580.32,     580.32,       0.00,       0.00,       0.00,     270.92,       0.00,     2069.5,     2069.5,     -0.865,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     119006,     125342,    492.801,      0.000,       2.45,       0.67,     118.18,       0.00,   -283.761
90,     274.41,    1120945,     580.32,     580.32,       0.00,       0.00,       0.00,     274.41,       0.00,     2062.3,     2062.3,     -0.852,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     118101,     125832,    496.703,      0.000,       2.37,       0.65,     118.26,       0.00,   -284.613
91,     277.88,    1101382,     580.32,     580.32,       0.00,       0.00,       0.00,     277.88,       0.00,     2055.2,     2055.2,     -0.840,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     117187,     126300,    500.518,      0.000,       2.30,       0.63,     118.34,       0.00,   -285.453
92,     281.34,    1082441,     580.32,     580.32,       0.00,       0.00,       0.00,     281.34,       0.00,     2048.2,     2048.2,     -0.828,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     116267,     126748,    504.248,      0.000,       2.23,       0.61,     118.42,       0.00,   -286.280
93,     284.77,    1064098,     580.32,     580.32,       0.00,       0.00,       0.00,     284.77,       0.00,     2041.4,     2041.4,     -0.816,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     115345,     127174,    507.894,      0.000,       2.16,       0.59,     118.49,       0.00,   -287.097
94,     288.19,    1046332,     580.32,     580.32,       0.00,       0.00,       0.00,     288.19,       0.00,     2034.6,     2034.6,     -0.805,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     114424,     127579,    511.459,      0.000,       2.09,       0.57,     118.56,       0.00,   -287.902
95,     291.59,    1029120,     580.32,     580.32,       0.00,       0.00,       0.00,     291.59,       0.00,     2028.0,     2028.0,     -0.794,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     113504,     127962,    514.944,      0.000,       2.03,       0.55,     118.63,       0.00,   -288.696
96,     294.96,    1012442,     580.32,     580.32,       0.00,       0.00,       0.00,     294.96,       0.00,     2021.4,     2021.4,     -0.784,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     112588,     128324,    518.350,      0.000,       1.97,       0.53,     118.70,       0.00,   -289.480
97,     298.32,     996280,     580.32,     580.32,       0.00,       0.00,       0.00,     298.32,       0.00,     2015.0,     2015.0,     -0.774,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     111678,     128664,    521.679,      0.000,       1.91,       0.52,     118.76,       0.00,   -290.254
98,     301.65,     980612,     580.32,     580.32,       0.00,       0.00,       0.00,     301.65,       0.00,     2008.7,     2008.7,     -0.764,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     110774,     128983,    524.932,      0.000,       1.85,       0.50,     118.82,       0.00,   -291.018
99,     304.95,     965423,     580.32,     580.32,       0.00,       0.00,       0.00,     304.95,       0.00,     2002.4,     2002.4,     -0.754,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     109879,     129281,    528.111,      0.000,       1.80,       0.49,     118.88,       0.00,   -291.772
100,     308.23,     950695,     580.32,     580.32,       0.00,       0.00,       0.00,     308.23,       0.00,     1996.3,     1996.3,     -0.745,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     108994,     129558,    531.218,      0.000,       1.75,       0.47,     118.94,       0.00,   -292.518
101,     311.49,     936410,     580.32,     580.32,       0.00,       0.00,       0.00,     311.49,       0.00,     1990.3,     1990.3,     -0.736,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     108120,     129813,    534.253,      0.000,       1.70,       0.46,     118.99,       0.00,   -293.254
102,     314.71,     922554,     580.32,     580.32,       0.00,       0.00,       0.00,     314.71,       0.00,     1984.4,     1984.4,     -0.728,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     107258,     130048,    537.219,      0.000,       1.65,       0.45,     119.04,       0.00,   -293.982
103,     317.91,     909112,     580.32,     580.32,       0.00,       0.00,       0.00,     317.91,       0.00,     1978.5,     1978.5,     -0.719,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     106409,     130261,    540.116,      0.000,       1.60,       0.43,     119.09,       0.00,   -294.701
104,     321.09,     896068,     580.32,     580.32,       0.00,       0.00,       0.00,     321.09,       0.00,     1972.8,     1972.8,     -0.711,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     105573,     130454,    542.946,      0.000,       1.56,       0.42,     119.14,       0.00,   -295.412
105,     324.23,     883409,     580.32,     580.32,       0.00,       0.00,       0.00,     324.23,       0.00,     1967.1,     1967.1,     -0.703,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     104750,     130626,    545.709,      0.000,       1.52,       0.41,     119.19,       0.00,   -296.115
106,     327.34,     871122,     580.32,     580.32,       0.00,       0.00,       0.00,     327.34,       0.00,     1961.6,     1961.6,     -0.695,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     103944,     130776,    548.408,      0.000,       1.47,       0.40,     119.23,       0.00,   -296.811
107,     330.43,     859194,     580.32,     580.32,       0.00,       0.00,       0.00,     330.43,       0.00,     1956.1,     1956.1,     -0.688,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     103154,     130905,    551.044,      0.000,       1.43,       0.39,     119.28,       0.00,   -297.499
108,     333.48,     847612,     580.32,     580.32,       0.00,       0.00,       0.00,     333.48,       0.00,     1950.8,     1950.8,     -0.681,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     102380,     131013,    553.617,      0.000,       1.40,       0.38,     119.32,       0.00,   -298.179
109,     336.50,     836366,     580.32,     580.32,       0.00,       0.00,       0.00,     336.50,       0.00,     1945.5,     1945.5,     -0.674,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     101624,     131099,    556.130,      0.000,       1.36,       0.36,     119.36,       0.00,   -298.853
110,     339.49,     825442,     580.32,     580.32,       0.00,       0.00,       0.00,     339.49,       0.00,     1940.3,     1940.3,     -0.667,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     100885,     131163,    558.582,      0.000,       1.32,       0.35,     119.40,       0.00,   -299.520
111,     342.44,     814832,     580.32,     580.32,       0.00,       0.00,       0.00,     342.44,       0.00,     1935.2,     1935.2,     -0.660,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     100162,     131206,    560.976,      0.000,       1.29,       0.35,     119.43,       0.00,   -300.180
112,     345.36,     804524,     580.32,     580.32,       0.00,       0.00,       0.00,     345.36,       0.00,     1930.1,     1930.1,     -0.654,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,      99457,     131226,    563.312,      0.000,       1.25,       0.34,     119.47,       0.00,   -300.833
113,     348.25,     794509,     580.32,     580.32,       0.00,       0.00,       0.00,     348.25,       0.00,     1925.2,     1925.2,     -0.647,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,      98769,     131223,    565.591,      0.000,       1.22,       0.33,     119.50,       0.00,   -301.480
114,     351.10,     784777,     580.32,     580.32,       0.00,       0.00,       0.00,     351.10,       0.00,     1920.3,     1920.3,     -0.641,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,      98098,     131198,    567.815,      0.000,       1.19,       0.32,     119.54,       0.00,   -302.121
115,     353.91,     775318,     580.32,     580.32,       0.00,       0.00,       0.00,     353.91,       0.00,     1915.5,     1915.5,     -0.635,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,      97443,     131149,    569.985,      0.000,       1.16,       0.31,     119.57,       0.00,   -302.756
116,     356.69,     765800,     580.32,     580.32,       0.00,       0.00,       0.00,     356.69,       0.00,     1910.0,     1910.0,     -1.202,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,      96805,     131077,    569.985,     -2.115,       1.13,       0.30,     119.61,       0.00,   -303.958
117,     359.44,     758240,     580.32,     580.32,       0.00,       0.00,       0.00,     359.44,       0.00,     1905.4,     1905.4,     -1.194,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,      96181,     130981,    569.985,     -4.182,       1.10,       0.29,     119.64,       0.00,   -305.152
118,     362.15,     750897,     580.32,     580.32,       0.00,       0.00,       0.00,     362.15,       0.00,     1900.8,     1900.8,     -1.187,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,      95572,     130861,    569.985,     -6.200,       1.07,       0.29,     119.67,       0.00,   -306.340
119,     364.81,     743764,     580.31,     580.31,       0.00,      -0.00,       0.01,     364.81,       0.00,     1896.4,     1896.4,     -1.181,     -0.000,      1.257,        0.0,        0.0,        0.4,      0.000,      0.328,      94977,     130791,    569.985,     -8.171,       1.05,       0.28,     119.70,       0.00,   -307.520
120,     367.45,     736821,     580.25,     580.25,       0.00,      -0.00,       0.06,     367.45,       0.00,     1892.0,     1892.0,     -1.174,     -0.000,      1.257,        0.0,        0.0,        2.5,      0.000,      2.048,      94394,     131001,    569.985,    -10.096,       1.02,       0.27,     119.72,       0.00,   -308.694
121,     370.04,     729995,     580.14,     580.14,       0.00,      -0.00,       0.11,     370.04,       0.00,     1887.6,     1887.6,     -1.167,     -0.000,      1.257,        0.0,        0.0,        4.6,      0.000,      3.758,      93824,     131188,    569.985,    -11.975,       0.99,       0.27,     119.75,       0.00,   -309.861
122,     372.59,     723286,     579.98,     579.98,       0.00,      -0.00,       0.16,     372.59,       0.00,     1883.2,     1883.2,     -1.160,     -0.000,      1.257,        0.0,        0.0,        6.7,      0.000,      5.456,      93266,     131363,    569.985,    -13.809,       0.97,       0.26,     119.78,       0.00,   -311.022
