CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-264,     292.06,      57621,     165.48,       0.00,     165.48,       2.41,      -0.00,       0.00,     292.06,      376.3,      376.3,     -0.000,      0.019,      1.345,        0.0,     2123.3,        0.0,     57.063,      0.000,      58369,     109950,    434.797,    -17.808,       0.00,       0.00,     120.83,       0.00,   -259.217
-263,     295.41,      57674,     167.89,       0.00,     167.89,       2.41,      -0.00,       0.00,     295.41,      375.4,      375.4,     -0.000,      0.019,      1.345,        0.0,     2131.6,        0.0,     56.739,      0.000,      58413,     109608,    434.797,    -18.000,       0.00,       0.00,     120.83,       0.00,   -259.198
-262,     298.74,      57731,     170.30,       0.00,     170.30,       2.41,      -0.00,       0.00,     298.74,      374.5,      374.5,     -0.000,      0.020,      1.345,        0.0,     2139.5,        0.0,     56.411,      0.000,      58462,     109213,    434.797,    -18.192,       0.00,       0.00,     120.83,       0.00,   -259.178
-261,     302.05,      57792,     172.71,       0.00,     172.71,       2.40,      -0.00,       0.00,     302.05,      373.6,      373.6,     -0.000,      0.020,      1.345,        0.0,     2147.3,        0.0,     56.079,      0.000,      58514,     108769,    434.797,    -18.382,       0.00,       0.00,     120.83,       0.00,   -259.158
-260,     305.33,      57858,     175.11,       0.00,     175.11,       2.40,      -0.00,       0.00,     305.33,      372.8,      372.8,     -0.000,      0.020,      1.345,        0.0,     2153.5,        0.0,     55.741,      0.000,      58571,     108279,    434.797,    -18.571,       0.00,       0.00,     120.83,       0.00,   -259.138
-259,     308.59,      57926,     177.50,       0.00,     177.50,       2.39,      -0.00,       0.00,     308.59,      372.0,      372.0,     -0.000,      0.021,      1.345,        0.0,     2159.0,        0.0,     55.401,      0.000,      58630,     107750,    434.797,    -18.759,       0.00,       0.00,     120.83,       0.00,   -259.117
-258,     311.81,      57998,     179.88,       0.00,     179.88,       2.39,      -0.00,       0.00,     311.81,      371.3,      371.3,     -0.000,      0.021,      1.345,        0.0,     2164.5,        0.0,     55.059,      0.000,      58693,     107186,    434.797,    -18.946,       0.00,       0.00,     120.83,       0.00,   -259.096
-257,     315.01,      58073,     182.26,       0.00,     182.26,       2.38,      -0.00,       0.00,     315.01,      370.6,      370.6,     -0.000,      0.021,      1.346,        0.0,     2169.3,        0.0,     54.713,      0.000,      58760,     106593,    434.797,    -19.131,       0.00,       0.00,     120.83,       0.00,   -259.075
-256,     318.19,      58151,     184.63,       0.00,     184.63,       2.37,      -0.00,       0.00,     318.19,      369.9,      369.9,     -0.000,      0.022,      1.346,        0.0,     2174.0,        0.0,     54.366,      0.000,      58829,     105973,    434.797,    -19.314,       0.00,       0.00,     120.83,       0.00,   -259.053
-255,     321.33,      58232,     186.99,       0.00,     186.99,       2.36,      -0.00,       0.00,     321.33,      369.2,      369.2,     -0.000,      0.022,      1.346,        0.0,     2178.5,        0.0,     54.015,      0.000,      58902,     105338,    434.797,    -19.496,       0.00,       0.00,     120.83,       0.00,   -259.031
-254,     324.44,      58316,     189.34,       0.00,     189.34,       2.35,      -0.00,       0.00,     324.44,      368.6,      368.6,     -0.000,      0.022,      1.346,        0.0,     2181.4,        0.0,     53.661,      0.000,      58977,     104694,    434.797,    -19.677,       0.00,       0.00,     120.83,       0.00,   -259.008
-253,     327.53,      58403,     191.69,       0.00,     191.69,       2.34,      -0.00,       0.00,     327.53,      367.9,      367.9,     -0.000,      0.023,      1.346,        0.0,     2184.2,        0.0,     53.306,      0.000,      59055,     104048,    434.797,    -19.856,       0.00,       0.00,     120.83,       0.00,   -258.986
-252,     330.58,      58492,     194.02,       0.00,     194.02,       2.33,      -0.00,       0.00,     330.58,      367.4,      367.4,     -0.000,      0.023,      1.346,        0.0,     2187.0,        0.0,     52.948,      0.000,      59136,     103406,    434.797,    -20.034,       0.00,       0.00,     120.83,       0.00,   -258.963
-251,     333.60,      58584,     196.34,       0.00,     196.34,       2.32,      -0.00,       0.00,     333.60,      366.8,      366.8,     -0.000,      0.023,      1.346,        0.0,     2188.6,        0.0,     52.588,      0.000,      59219,     102776,    434.797,    -20.210,       0.00,       0.00,     120.83,       0.00,   -258.939
-250,     336.59,      58678,     198.64,       0.00,     198.64,       2.31,      -0.00,       0.00,     336.59,      366.3,      366.3,     -0.000,      0.024,      1.346,        0.0,     2190.2,        0.0,     52.227,      0.000,      59305,     102166,    434.797,    -20.384,       0.00,       0.00,     120.83,       0.00,   -258.916
-249,     339.54,      58775,     200.94,       0.00,     200.94,       2.29,      -0.00,       0.00,     339.54,      365.7,      365.7,     -0.000,      0.024,      1.346,        0.0,     2191.5,        0.0,     51.864,      0.000,      59393,     101584,    434.797,    -20.557,       0.00,       0.00,     120.83,       0.00,   -258.891
-248,     342.46,      58874,     203.22,       0.00,     203.22,       2.28,      -0.00,       0.00,     342.46,      365.3,      365.3,     -0.000,      0.024,      1.346,        0.0,     2192.3,        0.0,     51.499,      0.000,      59484,     101037,    434.797,    -20.728,       0.00,       0.00,     120.83,       0.00,   -258.867
-247,     345.35,      58975,     205.49,       0.00,     205.49,       2.27,      -0.00,       0.00,     345.35,      364.8,      364.8,     -0.000,      0.025,      1.346,        0.0,     2193.1,        0.0,     51.132,      0.000,      59576,     100533,    434.797,    -20.897,       0.00,       0.00,     120.83,       0.00,   -258.842
-246,     348.20,      59078,     207.74,       0.00,     207.74,       2.26,      -0.00,       0.00,     348.20,      364.3,      364.3,     -0.000,      0.025,      1.346,        0.0,     2193.1,        0.0,     50.763,      0.000,      59672,     100080,    434.797,    -21.064,       0.00,       0.00,     120.83,       0.00,   -258.818
-245,     351.01,      59184,     209.99,       0.00,     209.99,       2.24,      -0.00,       0.00,     351.01,      363.9,      363.9,     -0.000,      0.025,      1.346,        0.0,     2192.4,        0.0,     50.386,      0.000,      59769,      99688,    434.797,    -21.230,       0.00,       0.00,     120.83,       0.00,   -258.792
-244,     353.79,      59291,     212.21,       0.00,     212.21,       2.23,      -0.00,       0.00,     353.79,      363.5,      363.5,     -0.000,      0.026,      1.347,        0.0,     2191.6,        0.0,     50.012,      0.000,      59868,      99363,    434.797,    -21.394,       0.00,       0.00,     120.83,       0.00,   -258.767
-243,     356.54,      59401,     214.42,       0.00,     214.42,       2.21,      -0.00,       0.00,     356.54,      363.1,      363.1,     -0.000,      0.026,      1.347,        0.0,     2189.7,        0.0,     49.638,      0.000,      59970,      99117,    434.797,    -21.556,       0.00,       0.00,     120.83,       0.00,   -258.741
-242,     359.24,      59512,     216.61,       0.00,     216.61,       2.19,      -0.00,       0.00,     359.24,      362.7,      362.7,     -0.000,      0.026,      1.347,        0.0,     2187.4,        0.0,     49.263,      0.000,      60073,      98954,    434.797,    -21.716,       0.00,       0.00,     120.83,       0.00,   -258.715
-241,     361.91,      59626,     218.79,       0.00,     218.79,       2.18,      -0.00,       0.00,     361.91,      362.4,      362.4,     -0.000,      0.026,      1.347,        0.0,     2185.0,        0.0,     48.888,      0.000,      60178,      98883,    434.797,    -21.874,       0.00,       0.00,     120.83,       0.00,   -258.688
-240,     364.55,      59741,     220.95,       0.00,     220.95,       2.16,      -0.00,       0.00,     364.55,      362.0,      362.0,     -0.000,      0.027,      1.347,        0.0,     2181.2,        0.0,     48.511,      0.000,      60285,      98911,    434.797,    -22.030,       0.00,       0.00,     120.83,       0.00,   -258.662
-239,     367.14,      59857,     223.09,       0.00,     223.09,       2.14,      -0.00,       0.00,     367.14,      361.7,      361.7,     -0.000,      0.027,      1.347,        0.0,     2177.3,        0.0,     48.134,      0.000,      60394,      99047,    434.797,    -22.184,       0.00,       0.00,     120.83,       0.00,   -258.635
-238,     369.69,      59975,     225.22,       0.00,     225.22,       2.12,      -0.00,       0.00,     369.69,      361.4,      361.4,     -0.000,      0.027,      1.347,        0.0,     2173.3,        0.0,     47.757,      0.000,      60504,      99296,    434.797,    -22.336,       0.00,       0.00,     120.83,       0.00,   -258.607
-237,     372.21,      60095,     227.32,       0.00,     227.32,       2.11,      -0.00,       0.00,     372.21,      361.1,      361.1,     -0.000,      0.028,      1.347,        0.0,     2168.6,        0.0,     47.379,      0.000,      60616,      99665,    434.797,    -22.486,       0.00,       0.00,     120.83,       0.00,   -258.580
-236,     374.69,      60216,     229.41,       0.00,     229.41,       2.09,      -0.00,       0.00,     374.69,      360.8,      360.8,     -0.000,      0.028,      1.347,        0.0,     2163.9,        0.0,     47.006,      0.000,      60729,     100157,    434.797,    -22.634,       0.00,       0.00,     120.83,       0.00,   -258.552
-235,     377.12,      60339,     231.48,       0.00,     231.48,       2.07,      -0.00,       0.00,     377.12,      360.6,      360.6,     -0.000,      0.028,      1.347,        0.0,     2158.6,        0.0,     46.628,      0.000,      60844,     100777,    434.797,    -22.780,       0.00,       0.00,     120.83,       0.00,   -258.524
-234,     379.52,      60463,     233.53,       0.00,     233.53,       2.05,      -0.00,       0.00,     379.52,      360.3,      360.3,     -0.000,      0.028,      1.347,        0.0,     2152.3,        0.0,     46.247,      0.000,      60961,     101529,    434.797,    -22.923,       0.00,       0.00,     120.83,       0.00,   -258.496
-233,     381.87,      60589,     235.55,       0.00,     235.55,       2.03,      -0.00,       0.00,     381.87,      360.1,      360.1,     -0.000,      0.029,      1.347,        0.0,     2146.1,        0.0,     45.866,      0.000,      61079,     102412,    434.797,    -23.065,       0.00,       0.00,     120.83,       0.00,   -258.467
-232,     384.19,      60716,     237.56,       0.00,     237.56,       2.01,      -0.00,       0.00,     384.19,      359.9,      359.9,     -0.000,      0.029,      1.347,        0.0,     2138.9,        0.0,     45.485,      0.000,      61199,     103425,    434.797,    -23.204,       0.00,       0.00,     120.83,       0.00,   -258.438
-231,     386.46,      60845,     239.55,       0.00,     239.55,       1.99,      -0.00,       0.00,     386.46,      359.7,      359.7,     -0.000,      0.029,      1.347,        0.0,     2131.1,        0.0,     45.103,      0.000,      61320,     104563,    434.797,    -23.341,       0.00,       0.00,     120.83,       0.00,   -258.409
-230,     388.70,      60974,     241.51,       0.00,     241.51,       1.96,      -0.00,       0.00,     388.70,      359.5,      359.5,     -0.000,      0.029,      1.347,        0.0,     2123.2,        0.0,     44.721,      0.000,      61442,     105819,    434.797,    -23.476,       0.00,       0.00,     120.83,       0.00,   -258.380
-229,     390.89,      61105,     243.46,       0.00,     243.46,       1.94,      -0.00,       0.00,     390.89,      359.3,      359.3,     -0.000,      0.030,      1.347,        0.0,     2114.8,        0.0,     44.340,      0.000,      61565,     107181,    434.797,    -23.609,       0.00,       0.00,     120.83,       0.00,   -258.350
-228,     393.04,      61237,     245.38,       0.00,     245.38,       1.92,      -0.00,       0.00,     393.04,      359.1,      359.1,     -0.000,      0.030,      1.347,        0.0,     2106.1,        0.0,     43.959,      0.000,      61690,     108639,    434.797,    -23.739,       0.00,       0.00,     120.83,       0.00,   -258.320
