CA, Vcyl, PCyl, mcyl, mb, mu, min, mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, xb, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
200,     432.74,     139741,     190.02,     190.02,       0.00,      -0.00,       1.61,     432.74,       0.00,     1290.7,     1290.7,     -0.219,     -0.000,      1.278,        1.0,        0.0,     1521.3,      0.000,     76.705,      91083,     137496,    536.462,    -49.782,       0.01,       0.00,     120.82,       0.00,       -328
201,     431.82,     138505,     188.54,     188.54,       0.00,      -0.00,       1.48,     431.82,       0.00,     1287.3,     1287.3,     -0.216,     -0.000,      1.278,        1.0,        0.0,     1540.1,      0.000,     70.023,      90512,     136603,    536.462,    -49.651,       0.01,       0.00,     120.82,       0.00,       -328
202,     430.85,     137406,     187.16,     187.16,       0.00,      -0.00,       1.37,     430.85,       0.00,     1284.1,     1284.1,     -0.214,     -0.000,      1.278,        1.0,        0.0,     1557.1,      0.000,     64.579,      89952,     135763,    536.462,    -49.515,       0.01,       0.00,     120.82,       0.00,       -329
203,     429.84,     136421,     185.87,     185.87,       0.00,      -0.00,       1.29,     429.84,       0.00,     1281.1,     1281.1,     -0.212,     -0.000,      1.278,        1.0,        0.0,     1573.9,      0.000,     60.405,      89404,     134963,    536.462,    -49.374,       0.01,       0.00,     120.82,       0.00,       -329
204,     428.78,     135528,     184.63,     184.63,       0.00,      -0.00,       1.24,     428.78,       0.00,     1278.4,     1278.4,     -0.210,     -0.000,      1.278,        1.0,        0.0,     1590.6,      0.000,     57.491,      88868,     134188,    536.462,    -49.228,       0.01,       0.00,     120.82,       0.00,       -329
205,     427.68,     134701,     183.42,     183.42,       0.00,      -0.00,       1.21,     427.68,       0.00,     1275.7,     1275.7,     -0.208,     -0.000,      1.278,        1.0,        0.0,     1607.4,      0.000,     55.791,      88342,     133421,    536.462,    -49.077,       0.01,       0.00,     120.82,       0.00,       -329
206,     426.54,     133916,     182.21,     182.21,       0.00,      -0.00,       1.21,     426.54,       0.00,     1273.1,     1273.1,     -0.206,     -0.000,      1.278,        1.0,        0.0,     1624.1,      0.000,     55.224,      87828,     132645,    536.462,    -48.921,       0.00,       0.00,     120.82,       0.00,       -330
207,     425.35,     133151,     180.99,     180.99,       0.00,      -0.00,       1.22,     425.35,       0.00,     1270.5,     1270.5,     -0.204,     -0.000,      1.279,        1.0,        0.0,     1640.4,      0.000,     55.683,      87325,     131843,    536.462,    -48.759,       0.00,       0.00,     120.82,       0.00,       -330
208,     424.11,     132386,     179.73,     179.73,       0.00,      -0.00,       1.26,     424.11,       0.00,     1268.0,     1268.0,     -0.203,     -0.000,      1.279,        1.0,        0.0,     1655.0,      0.000,     57.050,      86834,     130997,    536.462,    -48.593,       0.00,       0.00,     120.82,       0.00,       -330
209,     422.84,     131601,     178.41,     178.41,       0.00,      -0.00,       1.31,     422.84,       0.00,     1265.4,     1265.4,     -0.201,     -0.000,      1.279,        1.0,        0.0,     1669.7,      0.000,     59.180,      86353,     130093,    536.462,    -48.422,       0.00,       0.00,     120.82,       0.00,       -330
210,     421.51,     130783,     177.04,     177.04,       0.00,      -0.00,       1.38,     421.51,       0.00,     1262.7,     1262.7,     -0.199,     -0.000,      1.279,        1.0,        0.0,     1684.3,      0.000,     61.965,      85884,     129115,    536.462,    -48.246,       0.00,       0.00,     120.83,       0.00,       -330
211,     420.15,     129915,     175.57,     175.57,       0.00,      -0.00,       1.46,     420.15,       0.00,     1259.9,     1259.9,     -0.197,     -0.000,      1.279,        1.0,        0.0,     1699.0,      0.000,     65.429,      85426,     128087,    536.462,    -48.065,       0.00,       0.00,     120.83,       0.00,       -331
212,     418.73,     128985,     174.02,     174.02,       0.00,      -0.00,       1.55,     418.73,       0.00,     1256.9,     1256.9,     -0.195,     -0.000,      1.279,        1.0,        0.0,     1713.6,      0.000,     69.340,      84980,     126973,    536.462,    -47.880,       0.00,       0.00,     120.83,       0.00,       -331
213,     417.28,     127983,     172.38,     172.38,       0.00,      -0.00,       1.65,     417.28,       0.00,     1253.8,     1253.8,     -0.193,     -0.000,      1.279,        1.0,        0.0,     1726.7,      0.000,     73.568,      84545,     125762,    536.462,    -47.691,       0.00,       0.00,     120.83,       0.00,       -331
214,     415.78,     126902,     170.63,     170.63,       0.00,      -0.00,       1.75,     415.78,       0.00,     1250.5,     1250.5,     -0.191,     -0.000,      1.280,        1.0,        0.0,     1738.7,      0.000,     78.027,      84122,     124453,    536.462,    -47.498,       0.00,       0.00,     120.83,       0.00,       -331
215,     414.23,     125741,     168.78,     168.78,       0.00,      -0.00,       1.85,     414.23,       0.00,     1247.0,     1247.0,     -0.188,     -0.000,      1.280,        1.0,        0.0,     1750.8,      0.000,     82.642,      83712,     123049,    536.462,    -47.301,       0.00,       0.00,     120.83,       0.00,       -331
216,     412.64,     124495,     166.84,     166.84,       0.00,      -0.00,       1.95,     412.64,       0.00,     1243.2,     1243.2,     -0.186,     -0.000,      1.280,        1.0,        0.0,     1762.7,      0.000,     87.337,      83313,     121551,    536.462,    -47.100,       0.00,       0.00,     120.83,       0.00,       -331
217,     411.01,     123165,     164.79,     164.79,       0.00,      -0.00,       2.05,     411.01,       0.00,     1239.3,     1239.3,     -0.183,     -0.000,      1.280,        1.0,        0.0,     1774.6,      0.000,     92.050,      82927,     119964,    536.462,    -46.896,       0.00,       0.00,     120.83,       0.00,       -332
218,     409.33,     121752,     162.65,     162.65,       0.00,      -0.00,       2.14,     409.33,       0.00,     1235.2,     1235.2,     -0.180,     -0.000,      1.280,        1.0,        0.0,     1786.4,      0.000,     96.726,      82553,     118294,    536.462,    -46.690,       0.00,       0.00,     120.83,       0.00,       -332
219,     407.61,     120257,     160.42,     160.42,       0.00,      -0.00,       2.23,     407.61,       0.00,     1230.9,     1230.9,     -0.177,     -0.000,      1.281,        1.0,        0.0,     1797.8,      0.000,    101.319,      82192,     116545,    536.462,    -46.480,       0.00,       0.00,     120.83,       0.00,       -332
220,     405.85,     118684,     158.10,     158.10,       0.00,      -0.00,       2.32,     405.85,       0.00,     1226.3,     1226.3,     -0.174,     -0.000,      1.281,        1.0,        0.0,     1809.0,      0.000,    105.789,      81844,     114726,    536.462,    -46.268,       0.00,       0.00,     120.83,       0.00,       -332
221,     404.04,     117038,     155.70,     155.70,       0.00,      -0.00,       2.40,     404.04,       0.00,     1221.5,     1221.5,     -0.171,     -0.000,      1.281,        1.0,        0.0,     1820.1,      0.000,    110.106,      81509,     112845,    536.462,    -46.054,       0.00,       0.00,     120.83,       0.00,       -332
222,     402.19,     115324,     153.23,     153.23,       0.00,      -0.00,       2.47,     402.19,       0.00,     1216.6,     1216.6,     -0.168,     -0.000,      1.281,        1.0,        0.0,     1830.0,      0.000,    114.151,      81188,     110914,    536.462,    -45.838,       0.00,       0.00,     120.83,       0.00,       -333
223,     400.30,     113550,     150.70,     150.70,       0.00,      -0.00,       2.53,     400.30,       0.00,     1211.4,     1211.4,     -0.164,     -0.000,      1.282,        1.0,        0.0,     1839.8,      0.000,    117.880,      80880,     108949,    536.462,    -45.621,       0.00,       0.00,     120.83,       0.00,       -333
224,     398.36,     111725,     148.12,     148.12,       0.00,      -0.00,       2.58,     398.36,       0.00,     1206.1,     1206.1,     -0.161,     -0.000,      1.282,        1.0,        0.0,     1849.4,      0.000,    121.282,      80586,     106960,    536.462,    -45.402,       0.00,       0.00,     120.83,       0.00,       -333
225,     396.38,     109858,     145.50,     145.50,       0.00,      -0.00,       2.62,     396.38,       0.00,     1200.6,     1200.6,     -0.157,     -0.000,      1.282,        1.0,        0.0,     1857.8,      0.000,    124.360,      80305,     104952,    536.462,    -45.182,       0.00,       0.00,     120.83,       0.00,       -333
226,     394.36,     107957,     142.85,     142.85,       0.00,      -0.00,       2.65,     394.36,       0.00,     1195.0,     1195.0,     -0.154,     -0.000,      1.283,        1.0,        0.0,     1866.2,      0.000,    127.144,      80039,     102937,    536.462,    -44.961,       0.00,       0.00,     120.83,       0.00,       -333
227,     392.29,     106031,     140.17,     140.17,       0.00,      -0.00,       2.68,     392.29,       0.00,     1189.2,     1189.2,     -0.150,     -0.000,      1.283,        1.0,        0.0,     1874.3,      0.000,    129.634,      79786,     100920,    536.462,    -44.740,       0.00,       0.00,     120.83,       0.00,       -333
228,     390.18,     104086,     137.48,     137.48,       0.00,      -0.00,       2.69,     390.18,       0.00,     1183.4,     1183.4,     -0.147,     -0.000,      1.283,        1.0,        0.0,     1882.0,      0.000,    131.848,      79548,      98907,    536.462,    -44.519,       0.00,       0.00,     120.83,       0.00,       -333
229,     388.03,     102128,     134.78,     134.78,       0.00,      -0.00,       2.70,     388.03,       0.00,     1177.4,     1177.4,     -0.143,     -0.000,      1.284,        1.0,        0.0,     1889.7,      0.000,    133.797,      79324,      96904,    536.462,    -44.297,       0.00,       0.00,     120.83,       0.00,       -334
230,     385.84,     100165,     132.07,     132.07,       0.00,      -0.00,       2.70,     385.84,       0.00,     1171.3,     1171.3,     -0.140,     -0.000,      1.284,        1.0,        0.0,     1897.0,      0.000,    135.478,      79114,      94917,    536.462,    -44.075,       0.00,       0.00,     120.83,       0.00,       -334
231,     383.61,      98202,     129.37,     129.37,       0.00,      -0.00,       2.70,     383.61,       0.00,     1165.2,     1165.2,     -0.136,     -0.000,      1.284,        1.0,        0.0,     1904.0,      0.000,    136.898,      78918,      92950,    536.462,    -43.854,       0.00,       0.00,     120.83,       0.00,       -334
232,     381.34,      96245,     126.68,     126.68,       0.00,      -0.00,       2.69,     381.34,       0.00,     1159.0,     1159.0,     -0.133,     -0.000,      1.285,        1.0,        0.0,     1911.0,      0.000,    138.064,      78736,      91009,    536.462,    -43.633,       0.00,       0.00,     120.83,       0.00,       -334
233,     379.02,      94298,     124.01,     124.01,       0.00,      -0.00,       2.68,     379.02,       0.00,     1152.7,     1152.7,     -0.129,     -0.000,      1.285,        1.0,        0.0,     1917.0,      0.000,    138.964,      78567,      89096,    536.462,    -43.413,       0.00,       0.00,     120.83,       0.00,       -334
234,     376.67,      92368,     121.35,     121.35,       0.00,      -0.00,       2.65,     376.67,       0.00,     1146.4,     1146.4,     -0.126,     -0.000,      1.286,        1.0,        0.0,     1922.6,      0.000,    139.598,      78413,      87217,    536.462,    -43.194,       0.00,       0.00,     120.83,       0.00,       -334
235,     374.27,      90459,     118.73,     118.73,       0.00,      -0.00,       2.63,     374.27,       0.00,     1140.0,     1140.0,     -0.122,     -0.000,      1.286,        1.0,        0.0,     1928.2,      0.000,    139.974,      78272,      85378,    536.462,    -42.975,       0.00,       0.00,     120.83,       0.00,       -334
236,     371.83,      88577,     116.13,     116.13,       0.00,      -0.00,       2.59,     371.83,       0.00,     1133.7,     1133.7,     -0.119,     -0.000,      1.286,        1.0,        0.0,     1932.6,      0.000,    140.078,      78144,      83579,    536.462,    -42.757,       0.00,       0.00,     120.83,       0.00,       -335
237,     369.36,      86726,     113.58,     113.58,       0.00,      -0.00,       2.56,     369.36,       0.00,     1127.3,     1127.3,     -0.116,     -0.000,      1.287,        1.0,        0.0,     1936.8,      0.000,    139.915,      78028,      81827,    536.462,    -42.541,       0.00,       0.00,     120.83,       0.00,       -335
238,     366.84,      84910,     111.06,     111.06,       0.00,      -0.00,       2.51,     366.84,       0.00,     1121.0,     1121.0,     -0.113,     -0.000,      1.287,        1.0,        0.0,     1940.9,      0.000,    139.484,      77925,      80125,    536.462,    -42.326,       0.00,       0.00,     120.83,       0.00,       -335
239,     364.29,      83133,     108.59,     108.59,       0.00,      -0.00,       2.47,     364.29,       0.00,     1114.7,     1114.7,     -0.110,     -0.000,      1.288,        1.0,        0.0,     1944.4,      0.000,    138.763,      77834,      78476,    536.462,    -42.112,       0.00,       0.00,     120.83,       0.00,       -335
240,     361.69,      81399,     106.18,     106.18,       0.00,      -0.00,       2.42,     361.69,       0.00,     1108.4,     1108.4,     -0.107,     -0.000,      1.288,        1.0,        0.0,     1947.9,      0.000,    137.737,      77754,      76885,    536.462,    -41.899,       0.00,       0.00,     120.83,       0.00,       -335
241,     359.06,      79712,     103.81,     103.81,       0.00,      -0.00,       2.36,     359.06,       0.00,     1102.2,     1102.2,     -0.104,     -0.000,      1.288,        1.0,        0.0,     1951.0,      0.000,    136.371,      77686,      75356,    536.462,    -41.688,       0.00,       0.00,     120.83,       0.00,       -335
242,     356.39,      78076,     101.51,     101.51,       0.00,      -0.00,       2.30,     356.39,       0.00,     1096.0,     1096.0,     -0.101,     -0.000,      1.289,        1.0,        0.0,     1952.9,      0.000,    134.616,      77629,      73892,    536.462,    -41.478,       0.00,       0.00,     120.83,       0.00,       -335
243,     353.69,      76496,      99.27,      99.27,       0.00,      -0.00,       2.24,     353.69,       0.00,     1090.0,     1090.0,     -0.098,     -0.000,      1.289,        1.0,        0.0,     1954.8,      0.000,    132.444,      77581,      72502,    536.462,    -41.269,       0.00,       0.00,     120.83,       0.00,       -335
244,     350.94,      74978,      97.11,      97.11,       0.00,      -0.00,       2.17,     350.94,       0.00,     1084.0,     1084.0,     -0.095,     -0.000,      1.290,        1.0,        0.0,     1956.6,      0.000,    129.790,      77544,      71191,    536.462,    -41.062,       0.00,       0.00,     120.83,       0.00,       -335
245,     348.16,      73527,      95.02,      95.02,       0.00,      -0.00,       2.09,     348.16,       0.00,     1078.2,     1078.2,     -0.093,     -0.000,      1.290,        1.0,        0.0,     1958.0,      0.000,    126.583,      77517,      69967,    536.462,    -40.857,       0.00,       0.00,     120.83,       0.00,       -335
246,     345.35,      72149,      93.02,      93.02,       0.00,      -0.00,       2.00,     345.35,       0.00,     1072.6,     1072.6,     -0.090,     -0.000,      1.290,        1.0,        0.0,     1959.4,      0.000,    122.708,      77499,      68839,    536.462,    -40.652,       0.00,       0.00,     120.83,       0.00,       -336
247,     342.49,      70851,      91.11,      91.11,       0.00,      -0.00,       1.91,     342.49,       0.00,     1067.2,     1067.2,     -0.088,     -0.000,      1.291,        1.0,        0.0,     1960.4,      0.000,    118.044,      77490,      67816,    536.462,    -40.449,       0.00,       0.00,     120.83,       0.00,       -336
248,     339.61,      69645,      89.31,      89.31,       0.00,      -0.00,       1.80,     339.61,       0.00,     1062.0,     1062.0,     -0.086,     -0.000,      1.291,        1.0,        0.0,     1960.4,      0.000,    112.450,      77490,      66911,    536.462,    -40.247,       0.00,       0.00,     120.83,       0.00,       -336
249,     336.69,      68543,      87.63,      87.63,       0.00,      -0.00,       1.68,     336.69,       0.00,     1057.1,     1057.1,     -0.084,     -0.000,      1.291,        1.0,        0.0,     1960.4,      0.000,    105.752,      77498,      66137,    536.462,    -40.045,       0.00,       0.00,     120.83,       0.00,       -336
250,     333.73,      67558,      86.08,      86.08,       0.00,      -0.00,       1.54,     333.73,       0.00,     1052.6,     1052.6,     -0.082,     -0.000,      1.292,        1.0,        0.0,     1959.6,      0.000,     97.729,      77516,      65509,    536.462,    -39.844,       0.00,       0.00,     120.83,       0.00,       -336
251,     330.75,      66709,      84.70,      84.70,       0.00,      -0.00,       1.39,     330.75,       0.00,     1048.5,     1048.5,     -0.080,     -0.000,      1.292,        1.0,        0.0,     1958.2,      0.000,     88.188,      77541,      65041,    536.462,    -39.644,       0.00,       0.00,     120.83,       0.00,       -336
252,     327.73,      66019,      83.49,      83.49,       0.00,      -0.00,       1.21,     327.73,       0.00,     1045.0,     1045.0,     -0.079,     -0.000,      1.292,        1.0,        0.0,     1956.8,      0.000,     76.900,      77575,      64748,    536.462,    -39.444,       0.00,       0.00,     120.83,       0.00,       -336
253,     324.67,      65513,      82.49,      82.49,       0.00,      -0.00,       1.00,     324.67,       0.00,     1042.1,     1042.1,     -0.078,     -0.000,      1.292,        1.0,        0.0,     1954.9,      0.000,     63.595,      77618,      64640,    536.462,    -39.243,       0.00,       0.00,     120.83,       0.00,       -336
254,     321.59,      65225,      81.74,      81.74,       0.00,      -0.00,       0.75,     321.59,       0.00,     1039.9,     1039.9,     -0.077,     -0.000,      1.293,        1.0,        0.0,     1952.8,      0.000,     47.938,      77669,      64726,    536.462,    -39.041,       0.00,       0.00,     120.83,       0.00,       -336
255,     318.48,      65195,      81.27,      81.27,       0.00,      -0.00,       0.47,     318.48,       0.00,     1038.7,     1038.7,     -0.076,     -0.000,      1.293,        1.0,        0.0,     1950.8,      0.000,     29.874,      77730,      65000,    536.462,    -38.837,       0.00,       0.00,     120.83,       0.00,       -336
256,     315.33,      65469,      81.12,      81.12,       0.00,      -0.00,       0.15,     315.33,       0.00,     1038.6,     1038.6,     -0.076,     -0.000,      1.293,        1.0,        0.0,     1947.4,      0.000,      9.405,      77800,      65450,    536.462,    -38.630,       0.00,       0.00,     120.83,       0.00,       -336
257,     312.16,      66097,      81.55,      81.55,       0.00,      -0.00,      -0.43,     312.16,       0.00,     1039.7,     1039.7,     -0.076,     -0.000,      1.293,        1.0,        0.0,     1943.9,      0.000,    -26.583,      77880,      66141,    536.462,    -38.419,       0.00,       0.00,     120.83,       0.00,       -336
258,     308.96,      67359,      82.19,      82.19,       0.00,      -0.00,      -0.64,     308.96,       0.00,     1043.0,     1043.0,     -0.077,     -0.000,      1.292,        1.0,        0.0,     1940.4,      0.000,    -39.657,      77971,      67459,    536.462,    -38.203,       0.00,       0.00,     120.83,       0.00,       -337
259,     305.73,      68893,      83.10,      83.10,       0.00,      -0.00,      -0.90,     305.73,       0.00,     1047.1,     1047.1,     -0.079,     -0.000,      1.292,        1.0,        0.0,     1936.2,      0.000,    -54.791,      78073,      69090,    536.462,    -37.979,       0.00,       0.00,     120.83,       0.00,       -337
260,     302.48,      70756,      84.26,      84.26,       0.00,      -0.00,      -1.16,     302.48,       0.00,     1052.3,     1052.3,     -0.080,     -0.000,      1.292,        1.0,        0.0,     1932.0,      0.000,    -69.121,      78188,      71078,    536.462,    -37.748,       0.00,       0.00,     120.83,       0.00,       -337
261,     299.20,      72962,      85.65,      85.65,       0.00,      -0.00,      -1.39,     299.20,       0.00,     1058.4,     1058.4,     -0.082,     -0.000,      1.291,        1.0,        0.0,     1927.4,      0.000,    -81.026,      78315,      73417,    536.462,    -37.508,       0.00,       0.00,     120.83,       0.00,       -337
262,     295.89,      75492,      87.22,      87.22,       0.00,      -0.00,      -1.57,     295.89,       0.00,     1065.3,     1065.3,     -0.085,     -0.000,      1.291,        1.0,        0.0,     1921.8,      0.000,    -89.550,      78456,      76066,    536.462,    -37.258,       0.00,       0.00,     120.83,       0.00,       -337
263,     292.56,      78310,      88.92,      88.92,       0.00,      -0.00,      -1.70,     292.56,       0.00,     1072.9,     1072.9,     -0.088,     -0.000,      1.290,        1.0,        0.0,     1916.2,      0.000,    -94.372,      78612,      78968,    536.462,    -36.996,       0.00,       0.00,     120.83,       0.00,       -337
264,     289.21,      81366,      90.69,      90.69,       0.00,      -0.00,      -1.77,     289.21,       0.00,     1080.9,     1080.9,     -0.091,     -0.000,      1.290,        1.0,        0.0,     1910.3,      0.000,    -95.761,      78784,      82062,    536.462,    -36.722,       0.00,       0.00,     120.83,       0.00,       -337
265,     285.83,      84602,      92.47,      92.47,       0.00,      -0.00,      -1.78,     285.83,       0.00,     1089.1,     1089.1,     -0.094,     -0.000,      1.289,        1.0,        0.0,     1904.0,      0.000,    -94.127,      78972,      85294,    536.462,    -36.436,       0.00,       0.00,     120.83,       0.00,       -337
266,     282.44,      87964,      94.22,      94.22,       0.00,      -0.00,      -1.75,     282.44,       0.00,     1097.3,     1097.3,     -0.097,     -0.000,      1.289,        1.0,        0.0,     1897.8,      0.000,    -90.014,      79178,      88613,    536.462,    -36.136,       0.00,       0.00,     120.83,       0.00,       -337
267,     279.02,      91397,      95.88,      95.88,       0.00,      -0.00,      -1.67,     279.02,       0.00,     1105.4,     1105.4,     -0.100,     -0.000,      1.288,        1.0,        0.0,     1890.6,      0.000,    -83.883,      79402,      91973,    536.462,    -35.823,       0.00,       0.00,     120.83,       0.00,       -337
268,     275.58,      94846,      97.43,      97.43,       0.00,      -0.00,      -1.55,     275.58,       0.00,     1113.3,     1113.3,     -0.103,     -0.000,      1.288,        1.0,        0.0,     1882.9,      0.000,    -76.296,      79645,      95334,    536.462,    -35.496,       0.00,       0.00,     120.83,       0.00,       -337
269,     272.13,      98265,      98.84,      98.84,       0.00,      -0.00,      -1.41,     272.13,       0.00,     1120.7,     1120.7,     -0.106,     -0.000,      1.287,        1.0,        0.0,     1875.2,      0.000,    -67.723,      79908,      98657,    536.462,    -35.156,       0.00,       0.00,     120.83,       0.00,       -338
270,     268.66,     101614,     100.08,     100.08,       0.00,      -0.00,      -1.24,     268.66,       0.00,     1127.7,     1127.7,     -0.109,     -0.000,      1.287,        1.0,        0.0,     1867.0,      0.000,    -58.526,      80193,     101913,    536.462,    -34.802,       0.00,       0.00,     120.83,       0.00,       -338
271,     265.17,     104857,     101.13,     101.13,       0.00,      -0.00,      -1.06,     265.17,       0.00,     1134.2,     1134.2,     -0.112,     -0.000,      1.286,        1.0,        0.0,     1858.8,      0.000,    -49.053,      80499,     105071,    536.462,    -34.435,       0.00,       0.00,     120.83,       0.00,       -338
272,     261.66,     107967,     102.00,     102.00,       0.00,      -0.00,      -0.87,     261.66,       0.00,     1140.2,     1140.2,     -0.114,     -0.000,      1.286,        1.0,        0.0,     1850.6,      0.000,    -39.610,      80828,     108109,    536.462,    -34.056,       0.00,       0.00,     120.83,       0.00,       -338
273,     258.15,     110923,     102.68,     102.68,       0.00,      -0.00,      -0.68,     258.15,       0.00,     1145.6,     1145.6,     -0.117,     -0.000,      1.286,        1.0,        0.0,     1841.2,      0.000,    -30.400,      81179,     111008,    536.462,    -33.665,       0.00,       0.00,     120.83,       0.00,       -338
274,     254.62,     113710,     103.17,     103.17,       0.00,      -0.00,      -0.49,     254.62,       0.00,     1150.4,     1150.4,     -0.119,     -0.000,      1.285,        1.0,        0.0,     1831.4,      0.000,    -21.583,      81553,     113754,    536.462,    -33.263,       0.00,       0.00,     120.83,       0.00,       -338
275,     251.07,     116322,     103.47,     103.47,       0.00,      -0.00,      -0.30,     251.07,       0.00,     1154.7,     1154.7,     -0.120,     -0.000,      1.285,        1.0,        0.0,     1821.6,      0.000,    -13.282,      81949,     116339,    536.462,    -32.850,       0.00,       0.00,     120.83,       0.00,       -338
276,     247.52,     118756,     103.48,     103.48,       0.00,      -0.00,      -0.02,     247.52,       0.00,     1158.5,     1158.5,     -0.122,     -0.000,      1.285,        1.0,        0.0,     1810.5,      0.000,     -0.666,      82368,     118793,    536.462,    -32.428,       0.00,       0.00,     120.83,       0.00,       -338
277,     243.96,     120845,     103.48,     103.48,       0.00,      -0.00,       0.01,     243.96,       0.00,     1161.4,     1161.4,     -0.123,     -0.000,      1.285,        1.0,        0.0,     1799.4,      0.000,      0.384,      82809,     120194,    536.462,    -31.996,       0.00,       0.00,     120.83,       0.00,       -338
278,     240.38,     122970,     103.27,     103.27,       0.00,      -0.00,       0.20,     240.38,       0.00,     1164.4,     1164.4,     -0.124,     -0.000,      1.284,        1.0,        0.0,     1788.1,      0.000,      8.290,      83272,     122941,    536.462,    -31.557,       0.00,       0.00,     120.83,       0.00,       -339
279,     236.81,     124872,     102.96,     102.96,       0.00,      -0.00,       0.32,     236.81,       0.00,     1166.8,     1166.8,     -0.125,     -0.000,      1.284,        1.0,        0.0,     1776.2,      0.000,     12.962,      83757,     124800,    536.462,    -31.109,       0.00,       0.00,     120.83,       0.00,       -339
280,     233.22,     126659,     102.53,     102.53,       0.00,      -0.00,       0.43,     233.22,       0.00,     1168.9,     1168.9,     -0.126,     -0.000,      1.284,        1.0,        0.0,     1764.4,      0.000,     17.281,      84262,     126528,    536.462,    -30.655,       0.00,       0.00,     120.83,       0.00,       -339
281,     229.63,     128335,     102.01,     102.01,       0.00,      -0.00,       0.52,     229.63,       0.00,     1170.6,     1170.6,     -0.126,     -0.000,      1.284,        1.0,        0.0,     1752.0,      0.000,     21.162,      84788,     128135,    536.462,    -30.194,       0.00,       0.00,     120.83,       0.00,       -339
282,     226.04,     129912,     101.39,     101.39,       0.00,      -0.00,       0.61,     226.04,       0.00,     1172.2,     1172.2,     -0.126,     -0.000,      1.284,        1.0,        0.0,     1738.8,      0.000,     24.604,      85333,     129635,    536.462,    -29.727,       0.00,       0.00,     120.83,       0.00,       -339
283,     222.44,     131401,     100.71,     100.71,       0.00,      -0.00,       0.69,     222.44,       0.00,     1173.5,     1173.5,     -0.127,     -0.000,      1.284,        1.0,        0.0,     1725.5,      0.000,     27.637,      85896,     131044,    536.462,    -29.255,       0.00,       0.00,     120.83,       0.00,       -339
284,     218.85,     132813,      99.95,      99.95,       0.00,      -0.00,       0.75,     218.85,       0.00,     1174.6,     1174.6,     -0.127,     -0.000,      1.284,        1.0,        0.0,     1711.9,      0.000,     30.313,      86477,     132375,    536.462,    -28.777,       0.00,       0.00,     120.83,       0.00,       -339
285,     215.25,     134159,      99.14,      99.14,       0.00,      -0.00,       0.81,     215.25,       0.00,     1175.5,     1175.5,     -0.127,     -0.000,      1.284,        1.0,        0.0,     1698.0,      0.000,     32.656,      87074,     133641,    536.462,    -28.295,       0.00,       0.00,     120.83,       0.00,       -339
286,     211.65,     135450,      98.27,      98.27,       0.00,      -0.00,       0.87,     211.65,       0.00,     1176.3,     1176.3,     -0.127,     -0.000,      1.284,        1.0,        0.0,     1684.0,      0.000,     34.718,      87687,     134855,    536.462,    -27.808,       0.00,       0.00,     120.83,       0.00,       -340
287,     208.06,     136694,      97.36,      97.36,       0.00,      -0.00,       0.91,     208.06,       0.00,     1177.0,     1177.0,     -0.127,     -0.000,      1.284,        1.0,        0.0,     1669.1,      0.000,     36.581,      88315,     136040,    536.462,    -27.317,       0.00,       0.00,     120.83,       0.00,       -340
288,     204.48,     137898,      96.41,      96.41,       0.00,      -0.00,       0.95,     204.48,       0.00,     1177.5,     1177.5,     -0.127,     -0.000,      1.284,        1.0,        0.0,     1653.7,      0.000,     38.233,      88955,     137190,    536.462,    -26.823,       0.00,       0.00,     120.83,       0.00,       -340
289,     200.90,     139070,      95.42,      95.42,       0.00,      -0.00,       0.99,     200.90,       0.00,     1178.0,     1178.0,     -0.126,     -0.000,      1.284,        1.0,        0.0,     1638.4,      0.000,     39.714,      89607,     138314,    536.462,    -26.325,       0.00,       0.00,     120.83,       0.00,       -340
290,     197.32,     140215,      94.41,      94.41,       0.00,      -0.00,       1.02,     197.32,       0.00,     1178.3,     1178.3,     -0.126,     -0.000,      1.284,        1.0,        0.0,     1622.4,      0.000,     41.059,      90270,     139415,    536.462,    -25.825,       0.00,       0.00,     120.83,       0.00,       -340
291,     193.76,     141339,      93.36,      93.36,       0.00,      -0.00,       1.05,     193.76,       0.00,     1178.6,     1178.6,     -0.126,     -0.000,      1.284,        1.0,        0.0,     1606.3,      0.000,     42.299,      90942,     140498,    536.462,    -25.321,       0.00,       0.00,     120.83,       0.00,       -340
292,     190.20,     142444,      92.29,      92.29,       0.00,      -0.00,       1.07,     190.20,       0.00,     1178.8,     1178.8,     -0.125,     -0.000,      1.284,        1.0,        0.0,     1590.2,      0.000,     43.463,      91622,     141564,    536.462,    -24.816,       0.00,       0.00,     120.83,       0.00,       -340
293,     186.65,     143533,      91.19,      91.19,       0.00,      -0.00,       1.10,     186.65,       0.00,     1179.0,     1179.0,     -0.125,     -0.000,      1.284,        1.0,        0.0,     1572.7,      0.000,     44.579,      92309,     142617,    536.462,    -24.308,       0.00,       0.00,     120.83,       0.00,       -340
294,     183.12,     144607,      90.08,      90.08,       0.00,      -0.00,       1.12,     183.12,       0.00,     1179.0,     1179.0,     -0.125,     -0.000,      1.284,        1.0,        0.0,     1555.3,      0.000,     45.669,      93001,     143657,    536.462,    -23.798,       0.00,       0.00,     120.83,       0.00,       -341
