CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
74,     214.09,    1452366,     572.24,     572.24,       0.00,       0.00,       0.00,     214.09,       0.00,     2108.9,     2108.9,     -1.012,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     128409,     115897,    415.004,      0.000,       2.77,       0.78,     117.83,       0.00,   -337.719
75,     217.69,    1419476,     572.24,     572.24,       0.00,       0.00,       0.00,     217.69,       0.00,     2099.6,     2099.6,     -0.991,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     127728,     116543,    420.107,      0.000,       2.67,       0.75,     117.94,       0.00,   -338.710
76,     221.28,    1387768,     572.24,     572.24,       0.00,       0.00,       0.00,     221.28,       0.00,     2090.5,     2090.5,     -0.971,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     126986,     117186,    425.098,      0.000,       2.57,       0.72,     118.05,       0.00,   -339.681
77,     224.88,    1357191,     572.24,     572.24,       0.00,       0.00,       0.00,     224.88,       0.00,     2081.6,     2081.6,     -0.952,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     126186,     117825,    429.979,      0.000,       2.47,       0.69,     118.16,       0.00,   -340.633
78,     228.47,    1327699,     572.24,     572.24,       0.00,       0.00,       0.00,     228.47,       0.00,     2072.8,     2072.8,     -0.934,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     125335,     118456,    434.752,      0.000,       2.38,       0.66,     118.26,       0.00,   -341.567
79,     232.07,    1299245,     572.24,     572.24,       0.00,       0.00,       0.00,     232.07,       0.00,     2064.2,     2064.2,     -0.916,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     124437,     119078,    439.418,      0.000,       2.29,       0.64,     118.35,       0.00,   -342.483
80,     235.66,    1271787,     572.24,     572.24,       0.00,       0.00,       0.00,     235.66,       0.00,     2055.7,     2055.7,     -0.899,     -0.000,      1.253,        0.0,        0.0,        0.0,      0.000,      0.000,     123501,     119688,    443.981,      0.000,       2.20,       0.61,     118.44,       0.00,   -343.382
81,     239.24,    1245283,     572.24,     572.24,       0.00,       0.00,       0.00,     239.24,       0.00,     2047.3,     2047.3,     -0.883,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     122531,     120287,    448.442,      0.000,       2.12,       0.59,     118.53,       0.00,   -344.265
82,     242.82,    1219694,     572.24,     572.24,       0.00,       0.00,       0.00,     242.82,       0.00,     2039.1,     2039.1,     -0.867,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     121535,     120871,    452.803,      0.000,       2.04,       0.57,     118.62,       0.00,   -345.132
83,     246.39,    1194983,     572.24,     572.24,       0.00,       0.00,       0.00,     246.39,       0.00,     2031.0,     2031.0,     -0.852,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     120519,     121440,    457.066,      0.000,       1.97,       0.55,     118.70,       0.00,   -345.983
84,     249.96,    1171113,     572.24,     572.24,       0.00,       0.00,       0.00,     249.96,       0.00,     2023.1,     2023.1,     -0.837,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     119486,     121992,    461.234,      0.000,       1.90,       0.53,     118.77,       0.00,   -346.821
85,     253.51,    1148050,     572.24,     572.24,       0.00,       0.00,       0.00,     253.51,       0.00,     2015.3,     2015.3,     -0.823,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     118443,     122527,    465.308,      0.000,       1.83,       0.51,     118.85,       0.00,   -347.644
86,     257.05,    1125763,     572.24,     572.24,       0.00,       0.00,       0.00,     257.05,       0.00,     2007.6,     2007.6,     -0.810,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     117396,     123044,    469.290,      0.000,       1.76,       0.49,     118.92,       0.00,   -348.453
87,     260.58,    1104220,     572.24,     572.24,       0.00,       0.00,       0.00,     260.58,       0.00,     2000.0,     2000.0,     -0.796,     -0.000,      1.254,        0.0,        0.0,        0.0,      0.000,      0.000,     116349,     123542,    473.182,      0.000,       1.70,       0.47,     118.99,       0.00,   -349.250
88,     264.10,    1083391,     572.24,     572.24,       0.00,       0.00,       0.00,     264.10,       0.00,     1992.6,     1992.6,     -0.784,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     115306,     124022,    476.986,      0.000,       1.64,       0.45,     119.05,       0.00,   -350.033
89,     267.61,    1063248,     572.24,     572.24,       0.00,       0.00,       0.00,     267.61,       0.00,     1985.2,     1985.2,     -0.772,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     114268,     124482,    480.703,      0.000,       1.59,       0.44,     119.11,       0.00,   -350.805
90,     271.09,    1043765,     572.24,     572.24,       0.00,       0.00,       0.00,     271.09,       0.00,     1978.0,     1978.0,     -0.760,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     113238,     124922,    484.336,      0.000,       1.53,       0.42,     119.17,       0.00,   -351.565
91,     274.57,    1024915,     572.24,     572.24,       0.00,       0.00,       0.00,     274.57,       0.00,     1971.0,     1971.0,     -0.748,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     112217,     125343,    487.886,      0.000,       1.48,       0.41,     119.23,       0.00,   -352.313
92,     278.02,    1006674,     572.24,     572.24,       0.00,       0.00,       0.00,     278.02,       0.00,     1964.0,     1964.0,     -0.737,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     111206,     125745,    491.355,      0.000,       1.43,       0.39,     119.28,       0.00,   -353.050
93,     281.46,     989018,     572.24,     572.24,       0.00,       0.00,       0.00,     281.46,       0.00,     1957.2,     1957.2,     -0.727,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     110206,     126126,    494.744,      0.000,       1.38,       0.38,     119.33,       0.00,   -353.777
94,     284.87,     971926,     572.24,     572.24,       0.00,       0.00,       0.00,     284.87,       0.00,     1950.4,     1950.4,     -0.716,     -0.000,      1.255,        0.0,        0.0,        0.0,      0.000,      0.000,     109220,     126488,    498.055,      0.000,       1.33,       0.37,     119.38,       0.00,   -354.494
95,     288.27,     955375,     572.24,     572.24,       0.00,       0.00,       0.00,     288.27,       0.00,     1943.8,     1943.8,     -0.706,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     108248,     126831,    501.290,      0.000,       1.29,       0.35,     119.43,       0.00,   -355.200
96,     291.65,     939345,     572.24,     572.24,       0.00,       0.00,       0.00,     291.65,       0.00,     1937.3,     1937.3,     -0.697,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     107292,     127154,    504.451,      0.000,       1.25,       0.34,     119.48,       0.00,   -355.897
97,     295.00,     923816,     572.24,     572.24,       0.00,       0.00,       0.00,     295.00,       0.00,     1930.9,     1930.9,     -0.687,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     106351,     127458,    507.537,      0.000,       1.21,       0.33,     119.52,       0.00,   -356.584
98,     298.33,     908771,     572.24,     572.24,       0.00,       0.00,       0.00,     298.33,       0.00,     1924.6,     1924.6,     -0.678,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     105426,     127743,    510.553,      0.000,       1.17,       0.32,     119.56,       0.00,   -357.263
99,     301.63,     894190,     572.24,     572.24,       0.00,       0.00,       0.00,     301.63,       0.00,     1918.4,     1918.4,     -0.670,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     104519,     128010,    513.497,      0.000,       1.13,       0.31,     119.61,       0.00,   -357.932
100,     304.91,     880058,     572.24,     572.24,       0.00,       0.00,       0.00,     304.91,       0.00,     1912.3,     1912.3,     -0.661,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     103629,     128257,    516.373,      0.000,       1.09,       0.30,     119.64,       0.00,   -358.594
101,     308.17,     866356,     572.24,     572.24,       0.00,       0.00,       0.00,     308.17,       0.00,     1906.4,     1906.4,     -0.653,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     102758,     128485,    519.181,      0.000,       1.06,       0.29,     119.68,       0.00,   -359.247
102,     311.40,     853071,     572.24,     572.24,       0.00,       0.00,       0.00,     311.40,       0.00,     1900.5,     1900.5,     -0.645,     -0.000,      1.256,        0.0,        0.0,        0.0,      0.000,      0.000,     101907,     128694,    521.923,      0.000,       1.03,       0.28,     119.72,       0.00,   -359.892
103,     314.60,     840186,     572.24,     572.24,       0.00,       0.00,       0.00,     314.60,       0.00,     1894.7,     1894.7,     -0.637,     -0.000,      1.257,        0.0,        0.0,        0.0,      0.000,      0.000,     101076,     128885,    524.601,      0.000,       0.99,       0.27,     119.75,       0.00,   -360.529
104,     317.77,     827688,     572.24,     572.24,       0.00,       0.00,       0.00,     317.77,       0.00,     1889.0,     1889.0,     -0.630,     -0.000,      1.257,        0.0,        0.0,        0.0,      0.000,      0.000,     100266,     129056,    527.215,      0.000,       0.96,       0.26,     119.78,       0.00,   -361.158
105,     320.91,     815562,     572.24,     572.24,       0.00,       0.00,       0.00,     320.91,       0.00,     1883.4,     1883.4,     -0.622,     -0.000,      1.257,        0.0,        0.0,        0.0,      0.000,      0.000,      99478,     129207,    529.766,      0.000,       0.94,       0.25,     119.82,       0.00,   -361.781
106,     324.03,     803795,     572.24,     572.24,       0.00,       0.00,       0.00,     324.03,       0.00,     1877.9,     1877.9,     -0.615,     -0.000,      1.257,        0.0,        0.0,        0.0,      0.000,      0.000,      98713,     129339,    532.256,      0.000,       0.91,       0.25,     119.85,       0.00,   -362.396
107,     327.11,     792376,     572.24,     572.24,       0.00,       0.00,       0.00,     327.11,       0.00,     1872.5,     1872.5,     -0.608,     -0.000,      1.257,        0.0,        0.0,        0.0,      0.000,      0.000,      97971,     129451,    534.687,      0.000,       0.88,       0.24,     119.88,       0.00,   -363.004
108,     330.16,     781291,     572.24,     572.24,       0.00,       0.00,       0.00,     330.16,       0.00,     1867.2,     1867.2,     -0.602,     -0.000,      1.257,        0.0,        0.0,        0.0,      0.000,      0.000,      97254,     129542,    537.059,      0.000,       0.85,       0.23,     119.90,       0.00,   -363.606
109,     333.18,     770529,     572.24,     572.24,       0.00,       0.00,       0.00,     333.18,       0.00,     1861.9,     1861.9,     -0.595,     -0.000,      1.257,        0.0,        0.0,        0.0,      0.000,      0.000,      96560,     129614,    539.374,      0.000,       0.83,       0.22,     119.93,       0.00,   -364.201
110,     336.17,     760080,     572.24,     572.24,       0.00,       0.00,       0.00,     336.17,       0.00,     1856.8,     1856.8,     -0.589,     -0.000,      1.257,        0.0,        0.0,        0.0,      0.000,      0.000,      95889,     129664,    541.632,      0.000,       0.81,       0.22,     119.96,       0.00,   -364.790
111,     339.12,     749932,     572.24,     572.24,       0.00,       0.00,       0.00,     339.12,       0.00,     1851.7,     1851.7,     -0.583,     -0.000,      1.258,        0.0,        0.0,        0.0,      0.000,      0.000,      95243,     129693,    543.835,      0.000,       0.78,       0.21,     119.98,       0.00,   -365.372
