CA, Vcyl, PCyl, mcyl, mb, mu, min, mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, xb, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-262,     451.56,      78164,     347.62,     340.56,     340.56,       7.05,      -0.00,       0.00,     451.56,      368.5,      368.5,     -0.000,      0.026,      1.346,        1.0,     1231.7,        0.0,    134.999,      0.000,      83354,     112020,    705.263,     30.732,       0.00,       0.00,     120.83,       0.00,       -362
-261,     456.48,      78881,     354.69,     347.62,     347.62,       7.07,      -0.00,       0.00,     456.48,      368.5,      368.5,     -0.000,      0.027,      1.346,        1.0,     1235.7,        0.0,    134.217,      0.000,      83978,     111522,    705.263,     30.345,       0.00,       0.00,     120.83,       0.00,       -362
-260,     461.36,      79598,     361.77,     354.69,     354.69,       7.08,      -0.00,       0.00,     461.36,      368.5,      368.5,     -0.000,      0.027,      1.346,        1.0,     1238.9,        0.0,    133.396,      0.000,      84604,     111042,    705.263,     29.958,       0.00,       0.00,     120.83,       0.00,       -362
-259,     466.20,      80313,     368.87,     361.77,     361.77,       7.09,      -0.00,       0.00,     466.20,      368.4,      368.4,     -0.000,      0.027,      1.346,        1.0,     1242.2,        0.0,    132.553,      0.000,      85228,     110581,    705.263,     29.571,       0.00,       0.00,     120.83,       0.00,       -362
-258,     471.00,      81024,     375.96,     368.87,     368.87,       7.09,      -0.00,       0.00,     471.00,      368.5,      368.5,     -0.000,      0.028,      1.346,        1.0,     1244.2,        0.0,    131.675,      0.000,      85855,     110139,    705.263,     29.184,       0.00,       0.00,     120.83,       0.00,       -362
-257,     475.76,      81733,     383.05,     375.96,     375.96,       7.09,      -0.00,       0.00,     475.76,      368.5,      368.5,     -0.000,      0.028,      1.346,        1.0,     1246.1,        0.0,    130.782,      0.000,      86478,     109716,    705.263,     28.797,       0.00,       0.00,     120.83,       0.00,       -362
-256,     480.46,      82439,     390.14,     383.05,     383.05,       7.09,      -0.00,       0.00,     480.46,      368.5,      368.5,     -0.000,      0.029,      1.346,        1.0,     1247.9,        0.0,    129.875,      0.000,      87099,     109312,    705.263,     28.411,       0.00,       0.00,     120.83,       0.00,       -362
-255,     485.13,      83141,     397.23,     390.14,     390.14,       7.08,      -0.00,       0.00,     485.13,      368.6,      368.6,     -0.000,      0.029,      1.346,        1.0,     1249.6,        0.0,    128.951,      0.000,      87718,     108927,    705.263,     28.025,       0.00,       0.00,     120.83,       0.00,       -362
-254,     489.74,      83841,     404.30,     397.23,     397.23,       7.07,      -0.00,       0.00,     489.74,      368.7,      368.7,     -0.000,      0.030,      1.346,        1.0,     1251.1,        0.0,    128.018,      0.000,      88334,     108560,    705.263,     27.640,       0.00,       0.00,     120.83,       0.00,       -362
-253,     494.31,      84537,     411.36,     404.30,     404.30,       7.06,      -0.00,       0.00,     494.31,      368.8,      368.8,     -0.000,      0.030,      1.346,        1.0,     1252.2,        0.0,    127.072,      0.000,      88949,     108211,    705.263,     27.256,       0.00,       0.00,     120.83,       0.00,       -362
-252,     498.83,      85229,     418.41,     411.36,     411.36,       7.05,      -0.00,       0.00,     498.83,      368.9,      368.9,     -0.000,      0.030,      1.346,        1.0,     1253.3,        0.0,    126.121,      0.000,      89562,     107880,    705.263,     26.873,       0.00,       0.00,     120.83,       0.00,       -362
-251,     503.30,      85918,     425.44,     418.41,     418.41,       7.03,      -0.00,       0.00,     503.30,      369.0,      369.0,     -0.000,      0.031,      1.346,        1.0,     1253.5,        0.0,    125.159,      0.000,      90174,     107568,    705.263,     26.491,       0.00,       0.00,     120.83,       0.00,       -362
-250,     507.71,      86602,     432.45,     425.44,     425.44,       7.01,      -0.00,       0.00,     507.71,      369.2,      369.2,     -0.000,      0.031,      1.346,        1.0,     1253.5,        0.0,    124.193,      0.000,      90784,     107274,    705.263,     26.111,       0.00,       0.00,     120.83,       0.00,       -362
-249,     512.08,      87282,     439.44,     432.45,     432.45,       6.98,      -0.00,       0.00,     512.08,      369.3,      369.3,     -0.000,      0.032,      1.346,        1.0,     1253.0,        0.0,    123.221,      0.000,      91392,     106999,    705.263,     25.732,       0.00,       0.00,     120.83,       0.00,       -362
-248,     516.39,      87956,     446.39,     439.44,     439.44,       6.95,      -0.00,       0.00,     516.39,      369.5,      369.5,     -0.000,      0.032,      1.346,        1.0,     1251.9,        0.0,    122.248,      0.000,      91998,     106741,    705.263,     25.355,       0.00,       0.00,     120.83,       0.00,       -362
-247,     520.65,      88626,     453.32,     446.39,     446.39,       6.92,      -0.00,       0.00,     520.65,      369.6,      369.6,     -0.000,      0.032,      1.346,        1.0,     1250.7,        0.0,    121.278,      0.000,      92600,     106503,    705.263,     24.980,       0.00,       0.00,     120.83,       0.00,       -362
-246,     524.85,      89292,     460.21,     453.32,     453.32,       6.89,      -0.00,       0.00,     524.85,      369.8,      369.8,     -0.000,      0.033,      1.346,        1.0,     1249.1,        0.0,    120.309,      0.000,      93199,     106283,    705.263,     24.607,       0.00,       0.00,     120.83,       0.00,       -362
-245,     529.00,      89952,     467.06,     460.21,     460.21,       6.86,      -0.00,       0.00,     529.00,      370.0,      370.0,     -0.000,      0.033,      1.346,        1.0,     1247.5,        0.0,    119.346,      0.000,      93796,     106082,    705.263,     24.237,       0.00,       0.00,     120.83,       0.00,       -362
-244,     533.09,      90608,     473.89,     467.06,     467.06,       6.82,      -0.00,       0.00,     533.09,      370.2,      370.2,     -0.000,      0.033,      1.346,        1.0,     1245.4,        0.0,    118.384,      0.000,      94389,     105900,    705.263,     23.868,       0.00,       0.00,     120.83,       0.00,       -362
-243,     537.13,      91260,     480.67,     473.89,     473.89,       6.78,      -0.00,       0.00,     537.13,      370.4,      370.4,     -0.000,      0.034,      1.346,        1.0,     1243.3,        0.0,    117.427,      0.000,      94979,     105739,    705.263,     23.503,       0.00,       0.00,     120.83,       0.00,       -362
-242,     541.11,      91907,     487.41,     480.67,     480.67,       6.74,      -0.00,       0.00,     541.11,      370.6,      370.6,     -0.000,      0.034,      1.346,        1.0,     1240.5,        0.0,    116.473,      0.000,      95567,     105597,    705.263,     23.139,       0.00,       0.00,     120.83,       0.00,       -362
-241,     545.03,      92549,     494.11,     487.41,     487.41,       6.70,      -0.00,       0.00,     545.03,      370.8,      370.8,     -0.000,      0.034,      1.345,        1.0,     1237.3,        0.0,    115.523,      0.000,      96152,     105476,    705.263,     22.779,       0.00,       0.00,     120.83,       0.00,       -362
-240,     548.90,      93186,     500.77,     494.11,     494.11,       6.65,      -0.00,       0.00,     548.90,      371.0,      371.0,     -0.000,      0.035,      1.345,        1.0,     1233.8,        0.0,    114.581,      0.000,      96734,     105377,    705.263,     22.422,       0.00,       0.00,     120.83,       0.00,       -362
-239,     552.70,      93817,     507.37,     500.77,     500.77,       6.60,      -0.00,       0.00,     552.70,      371.2,      371.2,     -0.000,      0.035,      1.345,        1.0,     1229.5,        0.0,    113.639,      0.000,      97314,     105299,    705.263,     22.067,       0.00,       0.00,     120.83,       0.00,       -362
-238,     556.45,      94444,     513.93,     507.37,     507.37,       6.55,      -0.00,       0.00,     556.45,      371.5,      371.5,     -0.000,      0.035,      1.345,        1.0,     1225.2,        0.0,    112.705,      0.000,      97888,     105245,    705.263,     21.716,       0.00,       0.00,     120.83,       0.00,       -362
-237,     560.14,      95065,     520.43,     513.93,     513.93,       6.50,      -0.00,       0.00,     560.14,      371.7,      371.7,     -0.000,      0.036,      1.345,        1.0,     1220.4,        0.0,    111.774,      0.000,      98459,     105213,    705.263,     21.369,       0.00,       0.00,     120.83,       0.00,       -362
-236,     563.76,      95681,     526.88,     520.43,     520.43,       6.45,      -0.00,       0.00,     563.76,      371.9,      371.9,     -0.000,      0.036,      1.345,        1.0,     1215.5,        0.0,    110.851,      0.000,      99025,     105205,    705.263,     21.025,       0.00,       0.00,     120.83,       0.00,       -361
-235,     567.33,      96291,     533.27,     526.88,     526.88,       6.39,      -0.00,       0.00,     567.33,      372.2,      372.2,     -0.000,      0.036,      1.345,        1.0,     1210.4,        0.0,    109.930,      0.000,      99588,     105222,    705.263,     20.684,       0.00,       0.00,     120.83,       0.00,       -361
-234,     570.84,      96897,     539.61,     533.27,     533.27,       6.34,      -0.00,       0.00,     570.84,      372.4,      372.4,     -0.000,      0.036,      1.345,        1.0,     1205.0,        0.0,    109.011,      0.000,     100146,     105265,    705.263,     20.347,       0.00,       0.00,     120.83,       0.00,       -361
-233,     574.28,      97498,     545.88,     539.61,     539.61,       6.28,      -0.00,       0.00,     574.28,      372.7,      372.7,     -0.000,      0.037,      1.345,        1.0,     1199.5,        0.0,    108.096,      0.000,     100699,     105334,    705.263,     20.015,       0.00,       0.00,     120.83,       0.00,       -361
-232,     577.66,      98095,     552.10,     545.88,     545.88,       6.22,      -0.00,       0.00,     577.66,      372.9,      372.9,     -0.000,      0.037,      1.345,        1.0,     1193.6,        0.0,    107.179,      0.000,     101248,     105429,    705.263,     19.686,       0.00,       0.00,     120.83,       0.00,       -361
-231,     580.98,      98686,     558.26,     552.10,     552.10,       6.16,      -0.00,       0.00,     580.98,      373.2,      373.2,     -0.000,      0.037,      1.345,        1.0,     1187.7,        0.0,    106.262,      0.000,     101792,     105552,    705.263,     19.361,       0.00,       0.00,     120.83,       0.00,       -361
-230,     584.24,      99271,     564.35,     558.26,     558.26,       6.09,      -0.00,       0.00,     584.24,      373.4,      373.4,     -0.000,      0.037,      1.345,        1.0,     1180.6,        0.0,    105.339,      0.000,     102332,     105702,    705.263,     19.041,       0.00,       0.00,     120.83,       0.00,       -361
-229,     587.44,      99851,     570.37,     564.35,     564.35,       6.02,      -0.00,       0.00,     587.44,      373.7,      373.7,     -0.000,      0.038,      1.345,        1.0,     1173.0,        0.0,    104.415,      0.000,     102868,     105881,    705.263,     18.725,       0.00,       0.00,     120.83,       0.00,       -361
-228,     590.57,     100424,     576.32,     570.37,     570.37,       5.95,      -0.00,       0.00,     590.57,      374.0,      374.0,     -0.000,      0.038,      1.345,        1.0,     1165.3,        0.0,    103.489,      0.000,     103397,     106089,    705.263,     18.414,       0.00,       0.00,     120.83,       0.00,       -361
